,x,y,target
76,-34.587318420410156,-33.25619125366211,4.0
77,28.673625946044922,-78.0818099975586,6.0
78,-39.38554000854492,-3.1996078491210938,7.0
79,-27.833534240722656,19.027315139770508,5.0
80,-33.52642059326172,-31.475692749023438,4.0
81,25.454795837402344,-88.96067810058594,5.0
82,43.097999572753906,30.763813018798828,6.0
83,-42.9036979675293,-56.3963508605957,6.0
84,-10.7391357421875,59.13326644897461,6.0
85,-17.404787063598633,58.811466217041016,7.0
86,-50.87006378173828,50.391014099121094,6.0
87,-36.965179443359375,59.99453353881836,6.0
88,-53.30365753173828,8.639631271362305,5.0
89,38.32575988769531,-28.5675106048584,5.0
90,-45.839508056640625,-9.128422737121582,8.0
91,20.234664916992188,-73.74691009521484,6.0
92,60.557186126708984,-2.3267791271209717,6.0
93,39.29247283935547,-81.7591781616211,6.0
94,54.146934509277344,-3.6650235652923584,6.0
95,-4.899641990661621,-0.4267510175704956,7.0
96,-41.16213607788086,43.12619400024414,5.0
97,15.403158187866211,41.84724426269531,6.0
98,-41.660953521728516,-25.594722747802734,6.0
99,-9.496623039245605,68.98189544677734,6.0
100,42.48115921020508,-77.34954071044922,6.0
101,-13.794149398803711,-45.69547653198242,5.0
102,53.66585922241211,-21.08504295349121,6.0
103,30.022727966308594,-1.1015303134918213,6.0
104,-6.821967601776123,32.424049377441406,6.0
105,-23.002140045166016,58.15399169921875,7.0
106,-17.412349700927734,-94.73384857177734,6.0
107,37.444847106933594,-14.382920265197754,6.0
108,-33.364952087402344,16.028186798095703,5.0
109,39.51371383666992,-0.6238878965377808,7.0
110,37.55569076538086,51.76026916503906,7.0
111,-19.481016159057617,-26.46616554260254,4.0
112,51.639591217041016,36.12843704223633,6.0
113,-47.74250793457031,-11.14384937286377,6.0
114,-62.55177307128906,-10.149786949157715,5.0
115,17.961956024169922,-62.172550201416016,5.0
116,36.82887268066406,50.34519577026367,6.0
117,6.228403091430664,-11.515564918518066,6.0
118,30.546049118041992,10.375234603881836,6.0
119,2.459674119949341,3.348665714263916,6.0
120,-5.4294233322143555,-6.252130031585693,6.0
121,-32.82913589477539,70.6591567993164,6.0
122,40.44965744018555,-30.685197830200195,6.0
123,4.218486785888672,-49.7574348449707,6.0
124,-21.715930938720703,51.734500885009766,7.0
125,-39.105220794677734,62.349369049072266,6.0
126,25.405139923095703,45.442352294921875,7.0
127,-19.06134605407715,-0.0058298297226428986,6.0
128,-50.11642074584961,25.223966598510742,6.0
129,-53.235313415527344,24.805448532104492,7.0
130,-20.63432502746582,10.377190589904785,6.0
131,9.517924308776855,-53.451072692871094,6.0
132,-5.885218143463135,-41.651580810546875,5.0
133,37.14558410644531,28.751651763916016,7.0
134,24.5916748046875,-41.837745666503906,5.0
135,55.547908782958984,-2.4532949924468994,6.0
136,-3.616945266723633,71.35926055908203,6.0
137,-12.969225883483887,53.115840911865234,6.0
138,37.436180114746094,-14.388407707214355,7.0
139,-0.939620316028595,-59.67006301879883,5.0
140,32.61099624633789,-29.839874267578125,5.0
141,-60.23817825317383,37.50064468383789,3.0
142,-18.162681579589844,51.045921325683594,6.0
143,-43.985294342041016,-61.71511459350586,3.0
144,-30.524734497070312,55.689937591552734,6.0
145,-44.59855651855469,-17.85560417175293,6.0
146,14.308188438415527,37.066375732421875,6.0
147,41.844581604003906,-44.757102966308594,6.0
148,49.49476623535156,-76.61807250976562,6.0
149,-31.762062072753906,16.007558822631836,6.0
150,31.163856506347656,22.867870330810547,5.0
151,-26.194656372070312,0.0735982358455658,6.0
152,40.79585647583008,4.610805511474609,6.0
153,-1.5864458084106445,-72.81179809570312,5.0
154,25.89508056640625,-4.2002387046813965,5.0
155,44.43537521362305,-37.846561431884766,6.0
156,-36.19113540649414,41.887489318847656,6.0
157,43.7614631652832,31.48003387451172,6.0
158,-15.580248832702637,15.349836349487305,6.0
159,-28.6605224609375,71.71074676513672,7.0
160,-57.70845031738281,14.852851867675781,7.0
161,-20.088788986206055,7.363215446472168,8.0
162,22.774686813354492,-63.39848709106445,5.0
163,9.990996360778809,14.477487564086914,5.0
164,15.35471248626709,-55.645938873291016,6.0
165,-19.740633010864258,81.02202606201172,8.0
166,8.288899421691895,44.33464050292969,5.0
167,-37.36930847167969,-32.903602600097656,4.0
168,23.432331085205078,-46.43790054321289,5.0
169,-22.14451026916504,76.95850372314453,6.0
170,33.11281204223633,36.76140213012695,7.0
171,2.8931686878204346,36.95372009277344,6.0
172,-30.31658172607422,15.324629783630371,4.0
173,-47.15342712402344,-58.32172393798828,5.0
174,39.20298385620117,35.15309524536133,6.0
175,-9.35909366607666,83.10579681396484,8.0
176,-15.64394474029541,-26.75770378112793,5.0
177,-49.862422943115234,22.574390411376953,6.0
178,-20.26837730407715,11.851930618286133,5.0
179,7.557339668273926,83.14838409423828,7.0
180,-58.868221282958984,17.45071029663086,5.0
181,7.71575403213501,-15.56592082977295,6.0
182,-51.52812576293945,-56.7156867980957,5.0
183,35.521793365478516,34.87552261352539,6.0
184,-12.078919410705566,-17.07733154296875,6.0
185,23.82684898376465,49.725677490234375,6.0
186,-47.828330993652344,1.6488474607467651,6.0
187,-52.44824981689453,1.522074818611145,7.0
188,-5.169284343719482,39.48615646362305,6.0
189,20.28476333618164,-34.63093185424805,7.0
190,-21.160829544067383,48.5886116027832,6.0
191,-17.8927059173584,-22.126188278198242,5.0
192,10.145126342773438,-53.547462463378906,6.0
193,-0.12233135849237442,49.00177764892578,5.0
194,39.76682662963867,-31.45869255065918,5.0
195,33.54314422607422,-44.61433792114258,5.0
196,-31.834081649780273,50.7045783996582,6.0
197,24.598709106445312,1.7127689123153687,6.0
198,28.8874568939209,-68.144775390625,5.0
199,-11.994181632995605,48.12542724609375,7.0
200,-8.200323104858398,84.06280517578125,7.0
201,8.511274337768555,-43.42823028564453,7.0
202,-0.17274250090122223,-58.27540969848633,6.0
203,-57.72421646118164,-18.701581954956055,4.0
204,40.979774475097656,-33.56786346435547,5.0
205,-55.607784271240234,28.4354190826416,6.0
206,42.653961181640625,34.765960693359375,5.0
207,55.68825912475586,-20.791015625,5.0
208,-0.5112716555595398,-76.88768768310547,6.0
209,-39.80874252319336,43.89915466308594,6.0
210,37.683319091796875,37.650726318359375,7.0
211,26.880342483520508,-37.109596252441406,5.0
212,25.604347229003906,-86.40734100341797,5.0
213,17.208271026611328,8.859963417053223,5.0
214,36.21803665161133,16.444162368774414,6.0
215,31.805139541625977,-5.751806259155273,5.0
216,-6.907230377197266,14.64805793762207,5.0
217,-62.735206604003906,11.395606994628906,6.0
218,-46.46564865112305,-56.55580139160156,5.0
219,17.599807739257812,16.923765182495117,7.0
220,-54.692657470703125,10.922602653503418,6.0
221,34.74790573120117,-45.1142692565918,5.0
222,49.99470520019531,-16.614269256591797,5.0
223,0.904854416847229,-45.107425689697266,6.0
224,50.04280090332031,-0.41021963953971863,7.0
225,23.190305709838867,51.83024597167969,6.0
226,46.575706481933594,3.0114803314208984,6.0
227,55.21577835083008,26.99854278564453,6.0
228,-9.058384895324707,31.13367462158203,6.0
229,12.437677383422852,-20.279239654541016,6.0
230,16.54385757446289,-90.37505340576172,4.0
231,-30.21619987487793,77.19503784179688,7.0
232,-34.1813850402832,32.76026153564453,6.0
233,8.597249984741211,-1.6466331481933594,6.0
234,2.474329948425293,45.3922233581543,3.0
235,14.092226028442383,-17.341005325317383,5.0
236,2.501028060913086,-48.8285026550293,6.0
237,-67.8072509765625,12.02685832977295,5.0
238,-68.81558227539062,8.280069351196289,5.0
239,6.139894485473633,-45.89680862426758,5.0
240,2.8503079414367676,-71.29634094238281,6.0
241,4.788427352905273,74.51850891113281,6.0
242,8.798006057739258,9.557670593261719,6.0
243,11.378522872924805,-101.25177764892578,5.0
244,7.520752429962158,83.33390045166016,7.0
245,37.0660400390625,50.447723388671875,8.0
246,30.420480728149414,33.633419036865234,6.0
247,-45.42482376098633,37.337215423583984,7.0
248,-16.737567901611328,-78.94217681884766,6.0
249,-19.809236526489258,34.09429931640625,7.0
250,24.562097549438477,-86.65777587890625,5.0
251,-26.99469566345215,-32.57387924194336,5.0
252,54.074249267578125,-20.460296630859375,5.0
253,-25.840187072753906,-17.983346939086914,6.0
254,22.285430908203125,59.316471099853516,6.0
255,-6.940821647644043,-43.54756164550781,4.0
256,26.777591705322266,18.298288345336914,7.0
257,-9.898494720458984,33.38066864013672,6.0
258,35.487979888916016,-76.99687194824219,6.0
259,35.76429748535156,11.27083969116211,6.0
260,10.790830612182617,67.84688568115234,5.0
261,-35.13981628417969,10.610079765319824,6.0
262,-10.778972625732422,24.523672103881836,5.0
263,-59.738162994384766,-9.577079772949219,5.0
264,30.495376586914062,-48.511444091796875,5.0
265,5.9814910888671875,4.2232890129089355,6.0
266,20.482105255126953,27.72483253479004,5.0
267,55.465633392333984,34.63517761230469,7.0
268,2.56953763961792,69.06952667236328,7.0
269,15.386747360229492,-71.0081787109375,6.0
270,-37.561912536621094,13.785321235656738,6.0
271,-37.534393310546875,-14.665285110473633,5.0
272,16.605180740356445,-19.0036563873291,6.0
273,-41.674251556396484,59.05323028564453,8.0
274,-25.47878074645996,17.117116928100586,6.0
275,-8.782881736755371,-1.0273879766464233,7.0
276,7.3287434577941895,16.2520809173584,6.0
277,36.35478973388672,21.348814010620117,7.0
278,48.21216583251953,-18.14847755432129,5.0
279,13.52777099609375,13.660294532775879,6.0
280,-38.648075103759766,-54.6642951965332,5.0
281,-37.13221740722656,54.86577224731445,6.0
282,27.848169326782227,34.560447692871094,6.0
283,13.281174659729004,-38.354339599609375,5.0
284,-22.579185485839844,53.67759323120117,7.0
285,-34.87671661376953,7.204615592956543,5.0
286,48.80978012084961,-44.168060302734375,6.0
287,36.725868225097656,-27.624927520751953,5.0
288,36.03334045410156,18.099395751953125,6.0
289,42.89154815673828,16.650928497314453,5.0
290,-27.908105850219727,38.05281448364258,6.0
291,-34.277217864990234,60.455543518066406,7.0
292,-23.49183464050293,36.864524841308594,7.0
293,4.318951606750488,48.5964241027832,5.0
294,4.923149585723877,71.64942932128906,6.0
295,-55.92989730834961,5.122698783874512,6.0
296,-13.409395217895508,59.495243072509766,7.0
297,-14.157437324523926,-18.368993759155273,5.0
298,20.49094581604004,-88.42938232421875,6.0
299,16.10835075378418,-43.648719787597656,7.0
300,-23.370891571044922,12.238061904907227,5.0
301,-28.3973331451416,-31.731416702270508,4.0
302,-19.04633140563965,-67.82271575927734,6.0
303,36.34043884277344,4.815775394439697,7.0
304,-24.73309326171875,76.7083740234375,6.0
305,10.116707801818848,-10.068748474121094,6.0
306,38.911163330078125,-25.266647338867188,5.0
307,-58.515830993652344,13.592720031738281,5.0
308,16.945037841796875,7.363969802856445,5.0
309,-53.81391143798828,19.214570999145508,5.0
310,26.255311965942383,-21.81859588623047,5.0
311,-10.556624412536621,-75.36837005615234,6.0
312,-3.586544990539551,83.36380767822266,7.0
313,-7.831322193145752,52.91719436645508,7.0
314,14.599738121032715,32.6656494140625,7.0
315,36.77307891845703,5.109296798706055,6.0
316,41.42259216308594,-25.26881217956543,6.0
317,18.046728134155273,-94.66312408447266,5.0
318,-34.38100051879883,39.851009368896484,6.0
319,42.15285873413086,30.047983169555664,7.0
320,38.97875213623047,22.96808433532715,5.0
321,3.4374046325683594,62.25788497924805,6.0
322,-13.929394721984863,-36.83469009399414,6.0
323,32.347747802734375,-26.286094665527344,5.0
324,10.022984504699707,77.82991790771484,7.0
325,35.81029510498047,-27.187477111816406,5.0
326,19.368919372558594,-26.613576889038086,5.0
327,20.26613998413086,18.674549102783203,7.0
328,27.79509162902832,-46.60486602783203,6.0
329,-44.46645736694336,-2.3045616149902344,6.0
330,-51.169464111328125,20.96255111694336,7.0
331,-26.8633975982666,-27.836456298828125,5.0
332,9.432746887207031,-57.484432220458984,6.0
333,-29.836265563964844,-11.960753440856934,6.0
334,1.1010171175003052,10.700752258300781,5.0
335,47.13351058959961,-40.35105514526367,6.0
336,22.9532527923584,-39.05837631225586,5.0
337,24.1470947265625,8.388111114501953,6.0
338,-23.90876579284668,39.354896545410156,7.0
339,60.555694580078125,-27.94801902770996,6.0
340,23.843950271606445,49.195892333984375,8.0
341,-21.881315231323242,74.10098266601562,6.0
342,55.0739631652832,-18.705245971679688,6.0
343,-47.88695526123047,-49.887428283691406,6.0
344,34.78125762939453,-21.144939422607422,5.0
345,53.95501708984375,28.29710578918457,6.0
346,40.12784194946289,-75.1783676147461,6.0
347,-1.1894577741622925,60.23109436035156,7.0
348,-14.434436798095703,-77.02299499511719,6.0
349,-5.001314163208008,59.328147888183594,7.0
350,12.067672729492188,-31.50217628479004,6.0
351,-44.52140808105469,3.380119800567627,6.0
352,-44.43392562866211,-17.843338012695312,5.0
353,-64.2146987915039,-5.870527267456055,6.0
354,-5.7403059005737305,23.527515411376953,6.0
355,-10.43706226348877,-20.041038513183594,5.0
356,42.5168342590332,-76.99095916748047,6.0
357,-28.687551498413086,30.161846160888672,6.0
358,3.895538091659546,-78.6246566772461,5.0
359,12.870233535766602,36.755313873291016,7.0
360,23.15129280090332,-53.552345275878906,6.0
361,-3.909853935241699,16.015085220336914,6.0
362,-18.454465866088867,15.075762748718262,5.0
363,-16.711729049682617,61.906654357910156,6.0
364,-34.26026916503906,15.283173561096191,6.0
365,-40.98540496826172,45.03084182739258,6.0
366,-43.097206115722656,44.79901885986328,6.0
367,-25.20118522644043,-16.458293914794922,5.0
368,3.1769447326660156,-28.648839950561523,6.0
369,7.618025779724121,-14.404426574707031,6.0
370,-8.968521118164062,-70.84772491455078,6.0
371,-46.84782409667969,-51.797645568847656,6.0
372,-1.2348051071166992,-33.682254791259766,6.0
373,15.634793281555176,19.58875274658203,8.0
374,-0.6311438083648682,68.70574188232422,8.0
375,10.467951774597168,-82.76914978027344,5.0
376,-19.64675521850586,-70.03282165527344,6.0
377,-40.2750129699707,23.1108455657959,5.0
378,10.794134140014648,-30.076231002807617,6.0
379,-11.253191947937012,59.375240325927734,7.0
380,17.569263458251953,-26.132457733154297,6.0
381,-59.58487319946289,28.565814971923828,5.0
382,-7.969529628753662,60.64192199707031,8.0
383,5.977292060852051,-46.48871994018555,6.0
384,26.96692657470703,22.912097930908203,5.0
385,-13.31569766998291,15.020345687866211,6.0
386,22.069759368896484,-65.52008819580078,6.0
387,-1.9184858798980713,-77.79715728759766,7.0
388,26.965164184570312,-7.583832263946533,5.0
389,22.071651458740234,21.850065231323242,5.0
390,-1.5969104766845703,-54.44157791137695,5.0
391,28.011634826660156,59.250205993652344,7.0
392,10.309041976928711,15.432499885559082,6.0
393,34.62578201293945,-7.609275817871094,5.0
394,-10.30147647857666,-65.41497802734375,5.0
395,3.560664415359497,-80.11126708984375,6.0
396,-1.1519829034805298,10.141060829162598,6.0
397,34.27466583251953,-31.090808868408203,5.0
398,30.127161026000977,63.122859954833984,6.0
399,8.663192749023438,30.085832595825195,6.0
400,-42.57466506958008,42.10338592529297,7.0
401,-46.64390563964844,-6.841487884521484,8.0
402,17.100074768066406,11.41345500946045,6.0
403,-16.84160804748535,18.81830596923828,7.0
404,9.46102523803711,55.70645523071289,6.0
405,20.235010147094727,-73.74909210205078,6.0
406,24.310766220092773,-29.506635665893555,6.0
407,-29.124797821044922,13.573432922363281,5.0
408,44.453006744384766,-48.123130798339844,6.0
409,4.443178176879883,-13.084649085998535,5.0
410,2.7688403129577637,-69.57061004638672,7.0
411,3.5560946464538574,-6.13381814956665,6.0
412,12.67611026763916,-85.4900894165039,7.0
413,9.068448066711426,-11.063064575195312,6.0
414,36.38347625732422,-23.814075469970703,5.0
415,31.77109146118164,-48.59495162963867,5.0
416,-52.317359924316406,7.725493907928467,6.0
417,-32.119197845458984,40.456722259521484,7.0
418,-18.06363296508789,56.75325393676758,6.0
419,-45.25598907470703,39.00259780883789,6.0
420,-26.10752296447754,69.16302490234375,7.0
421,-4.242722511291504,74.65510559082031,7.0
422,-11.699928283691406,14.797626495361328,7.0
423,0.42233866453170776,74.86911010742188,7.0
424,-36.59865188598633,-6.595767498016357,6.0
425,18.198396682739258,53.53545379638672,6.0
426,36.58895492553711,-83.84268951416016,6.0
427,35.26209259033203,10.864931106567383,6.0
428,-54.01157760620117,-19.872400283813477,6.0
429,-61.609642028808594,10.0036039352417,5.0
430,-13.43535327911377,50.624794006347656,7.0
431,11.65729808807373,-7.1690754890441895,6.0
432,-32.313087463378906,30.91243553161621,8.0
433,29.096189498901367,-68.72200012207031,5.0
434,-19.350074768066406,12.12895393371582,6.0
435,-7.322678565979004,43.957664489746094,7.0
436,2.9212396144866943,-7.685275077819824,6.0
437,-58.86819076538086,17.450910568237305,5.0
438,43.92717742919922,43.171268463134766,5.0
439,-14.356891632080078,17.721887588500977,8.0
440,58.13233947753906,-22.302703857421875,6.0
441,-59.87352752685547,-13.590173721313477,5.0
442,5.899145603179932,-58.43016052246094,6.0
443,62.924259185791016,30.426660537719727,7.0
444,-14.08133316040039,44.3883056640625,9.0
445,15.910905838012695,-97.08409118652344,5.0
446,0.9008623957633972,-33.62767028808594,5.0
447,-36.99336242675781,25.43097686767578,6.0
448,-32.500370025634766,-37.27647399902344,5.0
449,-50.351829528808594,-25.46623420715332,7.0
450,39.630615234375,-44.934234619140625,6.0
451,21.444114685058594,33.36720657348633,6.0
452,62.377952575683594,34.12947463989258,6.0
453,35.23002624511719,-42.202064514160156,5.0
454,28.738351821899414,48.738216400146484,6.0
455,-48.0535888671875,-27.532976150512695,6.0
456,-15.199963569641113,-67.83621215820312,6.0
457,42.602622985839844,-41.222511291503906,6.0
458,-7.891716003417969,28.44449234008789,6.0
459,2.3572885990142822,-33.73794174194336,7.0
460,-21.345203399658203,43.42363357543945,7.0
461,59.608360290527344,-25.205018997192383,7.0
462,11.5479097366333,65.52743530273438,7.0
463,11.086240768432617,-20.89976692199707,5.0
464,12.754708290100098,-58.95689010620117,5.0
465,-30.64830780029297,70.40047454833984,7.0
466,6.480556488037109,-9.80618667602539,6.0
467,28.010068893432617,-49.16607666015625,5.0
468,14.053120613098145,-92.76255798339844,5.0
469,2.83577823638916,18.02569580078125,6.0
470,26.61847496032715,42.89778518676758,6.0
471,23.342077255249023,-42.99530792236328,5.0
472,1.6644985675811768,9.586161613464355,5.0
473,9.578776359558105,-9.08385181427002,6.0
474,5.213615417480469,-16.232221603393555,6.0
475,37.20330810546875,58.139305114746094,6.0
476,31.49507713317871,3.576618194580078,6.0
477,14.383509635925293,1.8866386413574219,6.0
478,-37.84823226928711,36.3769416809082,6.0
479,-28.0721378326416,-28.100618362426758,4.0
480,-19.786420822143555,52.095088958740234,7.0
481,15.440545082092285,-16.16107177734375,6.0
482,30.90035629272461,23.65683937072754,6.0
483,1.7482913732528687,-48.70112609863281,6.0
484,28.328638076782227,34.28834533691406,4.0
485,-7.732383728027344,52.25813293457031,7.0
486,-45.47970962524414,-58.896663665771484,6.0
487,30.061750411987305,-60.585052490234375,5.0
488,29.478811264038086,-18.466636657714844,7.0
489,-3.8026039600372314,26.948022842407227,5.0
490,-13.15349006652832,-80.47101593017578,7.0
491,-2.307905673980713,-7.418952465057373,6.0
492,23.362558364868164,-85.5242919921875,5.0
493,-23.401037216186523,59.86686325073242,6.0
494,58.9367561340332,-2.3134307861328125,5.0
495,23.465206146240234,51.571128845214844,6.0
496,59.506187438964844,-0.7612419128417969,6.0
497,-25.686800003051758,56.79700469970703,6.0
498,11.29283618927002,39.93153381347656,7.0
499,-24.71651840209961,47.23335647583008,6.0
500,31.550580978393555,-80.66854095458984,5.0
501,32.856719970703125,7.118042469024658,6.0
502,-2.7050487995147705,-76.32463073730469,6.0
503,35.406429290771484,-73.06228637695312,5.0
504,-52.13372802734375,-1.7383701801300049,6.0
505,-28.868690490722656,-8.145912170410156,6.0
506,27.978748321533203,-65.50711059570312,5.0
507,-46.111663818359375,26.523910522460938,8.0
508,-5.67575740814209,24.199321746826172,5.0
509,-3.19353985786438,-79.24235534667969,6.0
510,-21.39893913269043,33.80693435668945,7.0
511,13.939764976501465,-26.191364288330078,5.0
512,-7.347221374511719,19.621479034423828,6.0
513,20.203750610351562,36.540653228759766,6.0
514,-49.52533721923828,30.223369598388672,7.0
515,61.53718566894531,-26.076126098632812,5.0
516,-17.471498489379883,28.755146026611328,6.0
517,1.6145035028457642,15.715250015258789,6.0
518,30.632843017578125,-59.536678314208984,6.0
519,4.9327569007873535,38.71856689453125,7.0
520,27.528575897216797,-10.414228439331055,5.0
521,55.21402359008789,26.998167037963867,6.0
522,-37.14874267578125,2.922595739364624,5.0
523,-25.248313903808594,32.5544548034668,6.0
524,3.475100517272949,31.19394302368164,5.0
525,66.82994842529297,20.56159210205078,3.0
526,41.527313232421875,-9.012688636779785,5.0
527,7.225181579589844,60.61613082885742,6.0
528,-37.890838623046875,-32.434017181396484,4.0
529,4.6022257804870605,50.31680679321289,7.0
530,-13.926651954650879,54.92107009887695,6.0
531,13.779258728027344,-18.784523010253906,6.0
532,13.215953826904297,-56.62015151977539,5.0
533,42.79300308227539,-57.95973205566406,5.0
534,10.150681495666504,55.07488250732422,6.0
535,-22.874570846557617,45.26598358154297,6.0
536,-31.83405303955078,50.70427703857422,6.0
537,10.794071197509766,-30.076549530029297,6.0
538,-62.71452713012695,16.155736923217773,6.0
539,37.547664642333984,-8.47871208190918,5.0
540,14.599738121032715,32.6656494140625,7.0
541,22.664960861206055,60.17190170288086,5.0
542,-30.793664932250977,-26.196672439575195,5.0
543,23.006624221801758,-48.310203552246094,5.0
544,26.261388778686523,29.565277099609375,5.0
545,-24.200138092041016,5.97624397277832,5.0
546,35.42343521118164,-60.196781158447266,5.0
547,-47.809967041015625,-12.117880821228027,7.0
548,-49.816890716552734,-51.17509460449219,6.0
549,14.526927947998047,-15.377357482910156,5.0
550,40.836490631103516,-7.280880928039551,5.0
551,9.813129425048828,56.53337860107422,7.0
552,15.811084747314453,-33.53832244873047,6.0
553,36.839141845703125,-37.83687973022461,6.0
554,-49.18270492553711,-52.57061767578125,6.0
555,-54.42725372314453,30.10898780822754,7.0
556,32.938575744628906,-51.984466552734375,6.0
557,-9.630819320678711,-66.2554931640625,5.0
558,28.76740074157715,-40.06305694580078,6.0
559,41.18546676635742,-2.9890713691711426,6.0
560,31.924333572387695,-32.5909423828125,6.0
561,-27.796791076660156,-16.467817306518555,5.0
562,47.78757858276367,-6.643449783325195,6.0
563,15.35471248626709,-55.645938873291016,6.0
564,-22.968862533569336,50.9319953918457,7.0
565,26.527212142944336,53.37428283691406,7.0
566,-28.75275993347168,71.63566589355469,7.0
567,-14.045477867126465,66.72248077392578,6.0
568,27.586763381958008,2.3407599925994873,6.0
569,-64.86229705810547,16.075790405273438,4.0
570,25.222951889038086,12.482148170471191,6.0
571,-48.47174072265625,-60.09842300415039,6.0
572,-28.709779739379883,7.197327136993408,5.0
573,-0.995021641254425,77.96491241455078,6.0
574,-32.58541488647461,71.75919342041016,7.0
575,-33.543296813964844,-31.414905548095703,4.0
576,-39.969051361083984,-2.78212308883667,5.0
577,-6.439704895019531,-9.87851619720459,5.0
578,20.63601303100586,-6.6247172355651855,5.0
579,0.376651406288147,62.15658950805664,7.0
580,40.029354095458984,20.388660430908203,6.0
581,24.198163986206055,-46.57146453857422,6.0
582,36.99549102783203,-31.11064338684082,5.0
583,-62.00404357910156,-13.490697860717773,6.0
584,13.215147972106934,17.09554100036621,6.0
585,49.305458068847656,-4.7162861824035645,5.0
586,-21.130163192749023,28.607526779174805,6.0
587,-5.471153736114502,48.350406646728516,6.0
588,-61.12967300415039,5.180572509765625,7.0
589,-38.677101135253906,53.60929489135742,6.0
590,48.89467239379883,-22.242687225341797,5.0
591,-63.93773651123047,17.18465805053711,6.0
592,48.530826568603516,-15.227368354797363,6.0
593,-40.0564079284668,4.407037258148193,7.0
594,-70.988525390625,10.21211051940918,3.0
595,17.187850952148438,5.2665863037109375,6.0
596,29.75731086730957,-61.84147262573242,5.0
597,-64.54564666748047,-3.288057565689087,4.0
598,-8.289400100708008,-19.486318588256836,5.0
599,-3.097188711166382,72.83268737792969,6.0
600,46.76533508300781,9.773865699768066,6.0
601,-39.28871536254883,54.83268356323242,6.0
602,-45.897117614746094,-23.128530502319336,6.0
603,-29.35275650024414,27.463228225708008,7.0
604,20.08418083190918,18.54203987121582,7.0
605,39.44443130493164,35.69663619995117,6.0
